roundId,price,startedAt,updatedAt,roundId
9.22E+19,4.02E+11,1640130922,1640130922,9.22E+19
9.22E+19,4.00E+11,1640134538,1640134538,9.22E+19
9.22E+19,4.00E+11,1640134639,1640134639,9.22E+19
9.22E+19,4.02E+11,1640136417,1640136417,9.22E+19
9.22E+19,4.04E+11,1640138229,1640138229,9.22E+19
9.22E+19,4.06E+11,1640139768,1640139768,9.22E+19
9.22E+19,4.07E+11,1640141768,1640141768,9.22E+19
9.22E+19,4.07E+11,1640141779,1640141779,9.22E+19
9.22E+19,4.06E+11,1640145441,1640145441,9.22E+19
9.22E+19,4.06E+11,1640148983,1640148983,9.22E+19
9.22E+19,4.04E+11,1640152660,1640152660,9.22E+19
9.22E+19,4.05E+11,1640156233,1640156233,9.22E+19
9.22E+19,4.05E+11,1640156365,1640156365,9.22E+19
9.22E+19,4.05E+11,1640159725,1640159725,9.22E+19
9.22E+19,4.05E+11,1640160068,1640160068,9.22E+19
9.22E+19,4.05E+11,1640160246,1640160246,9.22E+19
9.22E+19,4.05E+11,1640163318,1640163318,9.22E+19
9.22E+19,4.03E+11,1640164292,1640164292,9.22E+19
9.22E+19,4.01E+11,1640166154,1640166154,9.22E+19
9.22E+19,4.01E+11,1640166908,1640166908,9.22E+19
9.22E+19,4.03E+11,1640170521,1640170521,9.22E+19
9.22E+19,4.03E+11,1640170735,1640170735,9.22E+19
9.22E+19,4.02E+11,1640174167,1640174167,9.22E+19
9.22E+19,4.00E+11,1640176123,1640176123,9.22E+19
9.22E+19,3.98E+11,1640177751,1640177751,9.22E+19
9.22E+19,3.96E+11,1640177821,1640177821,9.22E+19
9.22E+19,3.96E+11,1640181443,1640181443,9.22E+19
9.22E+19,3.98E+11,1640183250,1640183250,9.22E+19
9.22E+19,4.01E+11,1640184597,1640184597,9.22E+19
9.22E+19,4.01E+11,1640184928,1640184928,9.22E+19
9.22E+19,4.00E+11,1640188570,1640188570,9.22E+19
9.22E+19,4.03E+11,1640189495,1640189495,9.22E+19
9.22E+19,4.01E+11,1640192135,1640192135,9.22E+19
9.22E+19,3.99E+11,1640194968,1640194968,9.22E+19
9.22E+19,3.99E+11,1640195185,1640195185,9.22E+19
9.22E+19,3.99E+11,1640195752,1640195752,9.22E+19
9.22E+19,3.97E+11,1640198635,1640198635,9.22E+19
9.22E+19,3.98E+11,1640199328,1640199328,9.22E+19
9.22E+19,4.00E+11,1640202916,1640202916,9.22E+19
9.22E+19,4.00E+11,1640203001,1640203001,9.22E+19
9.22E+19,4.01E+11,1640206519,1640206519,9.22E+19
9.22E+19,4.02E+11,1640210200,1640210200,9.22E+19
9.22E+19,4.00E+11,1640211757,1640211757,9.22E+19
9.22E+19,4.00E+11,1640213790,1640213790,9.22E+19
9.22E+19,4.01E+11,1640214060,1640214060,9.22E+19
9.22E+19,3.99E+11,1640215111,1640215111,9.22E+19
9.22E+19,3.99E+11,1640217311,1640217311,9.22E+19
9.22E+19,3.96E+11,1640218266,1640218266,9.22E+19
9.22E+19,3.94E+11,1640218917,1640218917,9.22E+19
9.22E+19,3.92E+11,1640219788,1640219788,9.22E+19
9.22E+19,3.94E+11,1640220192,1640220192,9.22E+19
9.22E+19,3.94E+11,1640220971,1640220971,9.22E+19
9.22E+19,3.96E+11,1640224505,1640224505,9.22E+19
9.22E+19,3.96E+11,1640225071,1640225071,9.22E+19
9.22E+19,3.98E+11,1640225540,1640225540,9.22E+19
9.22E+19,3.98E+11,1640228107,1640228107,9.22E+19
9.22E+19,3.96E+11,1640229350,1640229350,9.22E+19
9.22E+19,3.97E+11,1640231716,1640231716,9.22E+19
9.22E+19,3.97E+11,1640231876,1640231876,9.22E+19
9.22E+19,3.96E+11,1640235312,1640235312,9.22E+19
9.22E+19,3.95E+11,1640238920,1640238920,9.22E+19
9.22E+19,3.95E+11,1640242510,1640242510,9.22E+19
9.22E+19,3.93E+11,1640245830,1640245830,9.22E+19
9.22E+19,3.93E+11,1640246144,1640246144,9.22E+19
9.22E+19,3.92E+11,1640246522,1640246522,9.22E+19
9.22E+19,3.93E+11,1640249853,1640249853,9.22E+19
9.22E+19,3.93E+11,1640253403,1640253403,9.22E+19
9.22E+19,3.95E+11,1640256680,1640256680,9.22E+19
9.22E+19,3.95E+11,1640256904,1640256904,9.22E+19
9.22E+19,3.93E+11,1640259065,1640259065,9.22E+19
9.22E+19,3.94E+11,1640260530,1640260530,9.22E+19
9.22E+19,3.95E+11,1640264126,1640264126,9.22E+19
9.22E+19,3.96E+11,1640267744,1640267744,9.22E+19
9.22E+19,3.94E+11,1640269602,1640269602,9.22E+19
9.22E+19,3.94E+11,1640271513,1640271513,9.22E+19
9.22E+19,3.96E+11,1640272918,1640272918,9.22E+19
9.22E+19,3.95E+11,1640274971,1640274971,9.22E+19
9.22E+19,3.97E+11,1640275743,1640275743,9.22E+19
9.22E+19,3.95E+11,1640277378,1640277378,9.22E+19
9.22E+19,3.98E+11,1640278233,1640278233,9.22E+19
9.22E+19,3.98E+11,1640278506,1640278506,9.22E+19
9.22E+19,4.00E+11,1640280425,1640280425,9.22E+19
9.22E+19,4.03E+11,1640281601,1640281601,9.22E+19
9.22E+19,4.04E+11,1640282153,1640282153,9.22E+19
9.22E+19,4.07E+11,1640282634,1640282634,9.22E+19
9.22E+19,4.09E+11,1640283714,1640283714,9.22E+19
9.22E+19,4.09E+11,1640285729,1640285729,9.22E+19
9.22E+19,4.11E+11,1640287196,1640287196,9.22E+19
9.22E+19,4.14E+11,1640288030,1640288030,9.22E+19
9.22E+19,4.14E+11,1640289316,1640289316,9.22E+19
9.22E+19,4.12E+11,1640291108,1640291108,9.22E+19
9.22E+19,4.13E+11,1640292960,1640292960,9.22E+19
9.22E+19,4.11E+11,1640295089,1640295089,9.22E+19
9.22E+19,4.11E+11,1640296579,1640296579,9.22E+19
9.22E+19,4.11E+11,1640300195,1640300195,9.22E+19
9.22E+19,4.11E+11,1640303705,1640303705,9.22E+19
9.22E+19,4.11E+11,1640307360,1640307360,9.22E+19
9.22E+19,4.12E+11,1640310918,1640310918,9.22E+19
9.22E+19,4.11E+11,1640314527,1640314527,9.22E+19
9.22E+19,4.09E+11,1640318106,1640318106,9.22E+19
9.22E+19,4.09E+11,1640318186,1640318186,9.22E+19
9.22E+19,4.10E+11,1640321708,1640321708,9.22E+19
9.22E+19,4.10E+11,1640325317,1640325317,9.22E+19
9.22E+19,4.10E+11,1640328936,1640328936,9.22E+19
9.22E+19,4.09E+11,1640332559,1640332559,9.22E+19
9.22E+19,4.09E+11,1640332820,1640332820,9.22E+19
9.22E+19,4.10E+11,1640336129,1640336129,9.22E+19
9.22E+19,4.10E+11,1640336764,1640336764,9.22E+19
9.22E+19,4.11E+11,1640339721,1640339721,9.22E+19
9.22E+19,4.10E+11,1640343343,1640343343,9.22E+19
9.22E+19,4.12E+11,1640345156,1640345156,9.22E+19
9.22E+19,4.10E+11,1640346299,1640346299,9.22E+19
9.22E+19,4.08E+11,1640346960,1640346960,9.22E+19
9.22E+19,4.08E+11,1640350530,1640350530,9.22E+19
9.22E+19,4.09E+11,1640354225,1640354225,9.22E+19
9.22E+19,4.11E+11,1640355282,1640355282,9.22E+19
9.22E+19,4.11E+11,1640357707,1640357707,9.22E+19
9.22E+19,4.09E+11,1640358075,1640358075,9.22E+19
9.22E+19,4.07E+11,1640358359,1640358359,9.22E+19
9.22E+19,4.09E+11,1640359941,1640359941,9.22E+19
9.22E+19,4.09E+11,1640361307,1640361307,9.22E+19
9.22E+19,4.11E+11,1640362067,1640362067,9.22E+19
9.22E+19,4.09E+11,1640364433,1640364433,9.22E+19
9.22E+19,4.09E+11,1640364969,1640364969,9.22E+19
9.22E+19,4.09E+11,1640365137,1640365137,9.22E+19
9.22E+19,4.10E+11,1640368528,1640368528,9.22E+19
9.22E+19,4.12E+11,1640371826,1640371826,9.22E+19
9.22E+19,4.12E+11,1640372102,1640372102,9.22E+19
9.22E+19,4.10E+11,1640374377,1640374377,9.22E+19
9.22E+19,4.08E+11,1640375735,1640375735,9.22E+19
9.22E+19,4.06E+11,1640376502,1640376502,9.22E+19
9.22E+19,4.07E+11,1640379438,1640379438,9.22E+19
9.22E+19,4.08E+11,1640382918,1640382918,9.22E+19
9.22E+19,4.05E+11,1640386202,1640386202,9.22E+19
9.22E+19,4.05E+11,1640386629,1640386629,9.22E+19
9.22E+19,4.05E+11,1640387018,1640387018,9.22E+19
9.22E+19,4.03E+11,1640387816,1640387816,9.22E+19
9.22E+19,4.06E+11,1640388958,1640388958,9.22E+19
9.22E+19,4.05E+11,1640390130,1640390130,9.22E+19
9.22E+19,4.06E+11,1640393757,1640393757,9.22E+19
9.22E+19,4.05E+11,1640397312,1640397312,9.22E+19
9.22E+19,4.05E+11,1640400918,1640400918,9.22E+19
9.22E+19,4.04E+11,1640404528,1640404528,9.22E+19
9.22E+19,4.05E+11,1640408106,1640408106,9.22E+19
9.22E+19,4.05E+11,1640411734,1640411734,9.22E+19
9.22E+19,4.06E+11,1640415354,1640415354,9.22E+19
9.22E+19,4.05E+11,1640418929,1640418929,9.22E+19
9.22E+19,4.06E+11,1640419277,1640419277,9.22E+19
9.22E+19,4.06E+11,1640422529,1640422529,9.22E+19
9.22E+19,4.05E+11,1640426133,1640426133,9.22E+19
9.22E+19,4.04E+11,1640429673,1640429673,9.22E+19
9.22E+19,4.05E+11,1640433335,1640433335,9.22E+19
9.22E+19,4.07E+11,1640434901,1640434901,9.22E+19
9.22E+19,4.09E+11,1640435776,1640435776,9.22E+19
9.22E+19,4.09E+11,1640436924,1640436924,9.22E+19
9.22E+19,4.07E+11,1640439513,1640439513,9.22E+19
9.22E+19,4.08E+11,1640440504,1640440504,9.22E+19
9.22E+19,4.07E+11,1640444127,1640444127,9.22E+19
9.22E+19,4.08E+11,1640447790,1640447790,9.22E+19
9.22E+19,4.10E+11,1640448270,1640448270,9.22E+19
9.22E+19,4.08E+11,1640451331,1640451331,9.22E+19
9.22E+19,4.06E+11,1640453020,1640453020,9.22E+19
9.22E+19,4.06E+11,1640454928,1640454928,9.22E+19
9.22E+19,4.08E+11,1640456639,1640456639,9.22E+19
9.22E+19,4.08E+11,1640458534,1640458534,9.22E+19
9.22E+19,4.08E+11,1640462153,1640462153,9.22E+19
9.22E+19,4.10E+11,1640465674,1640465674,9.22E+19
9.22E+19,4.10E+11,1640465729,1640465729,9.22E+19
9.22E+19,4.12E+11,1640466745,1640466745,9.22E+19
9.22E+19,4.13E+11,1640469367,1640469367,9.22E+19
9.22E+19,4.11E+11,1640471134,1640471134,9.22E+19
9.22E+19,4.09E+11,1640472930,1640472930,9.22E+19
9.22E+19,4.11E+11,1640476545,1640476545,9.22E+19
9.22E+19,4.09E+11,1640479494,1640479494,9.22E+19
9.22E+19,4.08E+11,1640480158,1640480158,9.22E+19
9.22E+19,4.11E+11,1640483599,1640483599,9.22E+19
9.22E+19,4.10E+11,1640483710,1640483710,9.22E+19
9.22E+19,4.08E+11,1640485726,1640485726,9.22E+19
9.22E+19,4.06E+11,1640486448,1640486448,9.22E+19
9.22E+19,4.07E+11,1640487370,1640487370,9.22E+19
9.22E+19,4.07E+11,1640487827,1640487827,9.22E+19
9.22E+19,4.05E+11,1640490052,1640490052,9.22E+19
9.22E+19,4.03E+11,1640490549,1640490549,9.22E+19
9.22E+19,4.03E+11,1640490924,1640490924,9.22E+19
9.22E+19,4.03E+11,1640494578,1640494578,9.22E+19
9.22E+19,4.02E+11,1640498213,1640498213,9.22E+19
9.22E+19,4.03E+11,1640501733,1640501733,9.22E+19
9.22E+19,4.03E+11,1640502407,1640502407,9.22E+19
9.22E+19,4.04E+11,1640505331,1640505331,9.22E+19
9.22E+19,4.04E+11,1640505635,1640505635,9.22E+19
9.22E+19,4.03E+11,1640509022,1640509022,9.22E+19
9.22E+19,4.05E+11,1640512529,1640512529,9.22E+19
9.22E+19,4.05E+11,1640512721,1640512721,9.22E+19
9.22E+19,4.05E+11,1640516214,1640516214,9.22E+19
9.22E+19,4.03E+11,1640519762,1640519762,9.22E+19
9.22E+19,4.05E+11,1640523414,1640523414,9.22E+19
9.22E+19,4.04E+11,1640526918,1640526918,9.22E+19
9.22E+19,4.05E+11,1640530556,1640530556,9.22E+19
9.22E+19,4.06E+11,1640534355,1640534355,9.22E+19
9.22E+19,4.08E+11,1640537184,1640537184,9.22E+19
9.22E+19,4.08E+11,1640537846,1640537846,9.22E+19
9.22E+19,4.08E+11,1640538232,1640538232,9.22E+19
9.22E+19,4.08E+11,1640541332,1640541332,9.22E+19
9.22E+19,4.07E+11,1640544912,1640544912,9.22E+19
9.22E+19,4.08E+11,1640548494,1640548494,9.22E+19
9.22E+19,4.08E+11,1640552136,1640552136,9.22E+19
9.22E+19,4.06E+11,1640553115,1640553115,9.22E+19
9.22E+19,4.08E+11,1640554432,1640554432,9.22E+19
9.22E+19,4.10E+11,1640555443,1640555443,9.22E+19
9.22E+19,4.10E+11,1640555768,1640555768,9.22E+19
9.22E+19,4.09E+11,1640559311,1640559311,9.22E+19
9.22E+19,4.07E+11,1640562911,1640562911,9.22E+19
9.22E+19,4.07E+11,1640563848,1640563848,9.22E+19
9.22E+19,4.06E+11,1640566581,1640566581,9.22E+19
9.22E+19,4.08E+11,1640570266,1640570266,9.22E+19
9.22E+19,4.08E+11,1640573718,1640573718,9.22E+19
9.22E+19,4.08E+11,1640577344,1640577344,9.22E+19
9.22E+19,4.07E+11,1640580908,1640580908,9.22E+19
9.22E+19,4.07E+11,1640584570,1640584570,9.22E+19
9.22E+19,4.07E+11,1640588126,1640588126,9.22E+19
9.22E+19,4.05E+11,1640591770,1640591770,9.22E+19
9.22E+19,4.05E+11,1640592039,1640592039,9.22E+19
9.22E+19,4.06E+11,1640592082,1640592082,9.22E+19
9.22E+19,4.05E+11,1640595308,1640595308,9.22E+19
9.22E+19,4.06E+11,1640598979,1640598979,9.22E+19
9.22E+19,4.06E+11,1640602508,1640602508,9.22E+19
9.22E+19,4.06E+11,1640606120,1640606120,9.22E+19
9.22E+19,4.08E+11,1640608686,1640608686,9.22E+19
9.22E+19,4.09E+11,1640609726,1640609726,9.22E+19
9.22E+19,4.10E+11,1640613335,1640613335,9.22E+19
9.22E+19,4.10E+11,1640616960,1640616960,9.22E+19
9.22E+19,4.09E+11,1640620585,1640620585,9.22E+19
9.22E+19,4.09E+11,1640624111,1640624111,9.22E+19
9.22E+19,4.11E+11,1640626061,1640626061,9.22E+19
9.22E+19,4.12E+11,1640627750,1640627750,9.22E+19
9.22E+19,4.10E+11,1640631377,1640631377,9.22E+19
9.22E+19,4.09E+11,1640635066,1640635066,9.22E+19
9.22E+19,4.08E+11,1640638522,1640638522,9.22E+19
9.22E+19,4.07E+11,1640642144,1640642144,9.22E+19
9.22E+19,4.05E+11,1640645379,1640645379,9.22E+19
9.22E+19,4.06E+11,1640645882,1640645882,9.22E+19
9.22E+19,4.04E+11,1640648308,1640648308,9.22E+19
9.22E+19,4.04E+11,1640649481,1640649481,9.22E+19
9.22E+19,4.05E+11,1640649568,1640649568,9.22E+19
9.22E+19,4.02E+11,1640650268,1640650268,9.22E+19
9.22E+19,4.03E+11,1640652971,1640652971,9.22E+19
9.22E+19,4.01E+11,1640655372,1640655372,9.22E+19
9.22E+19,3.99E+11,1640655942,1640655942,9.22E+19
9.22E+19,3.99E+11,1640656535,1640656535,9.22E+19
9.22E+19,3.97E+11,1640659929,1640659929,9.22E+19
9.22E+19,3.97E+11,1640660125,1640660125,9.22E+19
9.22E+19,3.95E+11,1640661301,1640661301,9.22E+19
9.22E+19,3.95E+11,1640663712,1640663712,9.22E+19
9.22E+19,3.93E+11,1640665187,1640665187,9.22E+19
9.22E+19,3.91E+11,1640665390,1640665390,9.22E+19
9.22E+19,3.92E+11,1640667308,1640667308,9.22E+19
9.22E+19,3.93E+11,1640670919,1640670919,9.22E+19
9.22E+19,3.93E+11,1640670942,1640670942,9.22E+19
9.22E+19,3.92E+11,1640674537,1640674537,9.22E+19
9.22E+19,3.92E+11,1640678144,1640678144,9.22E+19
9.22E+19,3.92E+11,1640678503,1640678503,9.22E+19
9.22E+19,3.92E+11,1640681731,1640681731,9.22E+19
9.22E+19,3.90E+11,1640685125,1640685125,9.22E+19
9.22E+19,3.89E+11,1640685318,1640685318,9.22E+19
9.22E+19,3.91E+11,1640688944,1640688944,9.22E+19
9.22E+19,3.91E+11,1640689086,1640689086,9.22E+19
9.22E+19,3.92E+11,1640692539,1640692539,9.22E+19
9.22E+19,3.92E+11,1640696117,1640696117,9.22E+19
9.22E+19,3.92E+11,1640699748,1640699748,9.22E+19
9.22E+19,3.90E+11,1640700406,1640700406,9.22E+19
9.22E+19,3.91E+11,1640703308,1640703308,9.22E+19
9.22E+19,3.90E+11,1640706893,1640706893,9.22E+19
9.22E+19,3.88E+11,1640707958,1640707958,9.22E+19
9.22E+19,3.86E+11,1640708690,1640708690,9.22E+19
9.22E+19,3.86E+11,1640710513,1640710513,9.22E+19
9.22E+19,3.84E+11,1640711776,1640711776,9.22E+19
9.22E+19,3.82E+11,1640712458,1640712458,9.22E+19
9.22E+19,3.79E+11,1640712909,1640712909,9.22E+19
9.22E+19,3.81E+11,1640713660,1640713660,9.22E+19
9.22E+19,3.82E+11,1640714259,1640714259,9.22E+19
9.22E+19,3.80E+11,1640717644,1640717644,9.22E+19
9.22E+19,3.77E+11,1640718653,1640718653,9.22E+19
9.22E+19,3.79E+11,1640719972,1640719972,9.22E+19
9.22E+19,3.81E+11,1640721019,1640721019,9.22E+19
9.22E+19,3.81E+11,1640722278,1640722278,9.22E+19
9.22E+19,3.83E+11,1640724206,1640724206,9.22E+19
9.22E+19,3.83E+11,1640724936,1640724936,9.22E+19
9.22E+19,3.81E+11,1640728521,1640728521,9.22E+19
9.22E+19,3.81E+11,1640732131,1640732131,9.22E+19
9.22E+19,3.81E+11,1640732169,1640732169,9.22E+19
9.22E+19,3.80E+11,1640735786,1640735786,9.22E+19
9.22E+19,3.81E+11,1640739357,1640739357,9.22E+19
9.22E+19,3.81E+11,1640742972,1640742972,9.22E+19
9.22E+19,3.81E+11,1640742983,1640742983,9.22E+19
9.22E+19,3.82E+11,1640746512,1640746512,9.22E+19
9.22E+19,3.82E+11,1640750260,1640750260,9.22E+19
9.22E+19,3.81E+11,1640753761,1640753761,9.22E+19
9.22E+19,3.80E+11,1640757320,1640757320,9.22E+19
9.22E+19,3.80E+11,1640761013,1640761013,9.22E+19
9.22E+19,3.80E+11,1640761013,1640761013,9.22E+19
9.22E+19,3.80E+11,1640764657,1640764657,9.22E+19
9.22E+19,3.80E+11,1640764815,1640764815,9.22E+19
9.22E+19,3.80E+11,1640768150,1640768150,9.22E+19
9.22E+19,3.78E+11,1640769633,1640769633,9.22E+19
9.22E+19,3.80E+11,1640771397,1640771397,9.22E+19
9.22E+19,3.82E+11,1640771711,1640771711,9.22E+19
9.22E+19,3.80E+11,1640774907,1640774907,9.22E+19
9.22E+19,3.79E+11,1640775340,1640775340,9.22E+19
9.22E+19,3.79E+11,1640778953,1640778953,9.22E+19
9.22E+19,3.77E+11,1640779938,1640779938,9.22E+19
9.22E+19,3.74E+11,1640780535,1640780535,9.22E+19
9.22E+19,3.74E+11,1640782548,1640782548,9.22E+19
9.22E+19,3.72E+11,1640784353,1640784353,9.22E+19
9.22E+19,3.74E+11,1640785964,1640785964,9.22E+19
9.22E+19,3.75E+11,1640786150,1640786150,9.22E+19
9.22E+19,3.77E+11,1640786963,1640786963,9.22E+19
9.22E+19,3.79E+11,1640789666,1640789666,9.22E+19
9.22E+19,3.79E+11,1640789705,1640789705,9.22E+19
9.22E+19,3.80E+11,1640793302,1640793302,9.22E+19
9.22E+19,3.78E+11,1640796045,1640796045,9.22E+19
9.22E+19,3.78E+11,1640796909,1640796909,9.22E+19
9.22E+19,3.76E+11,1640800353,1640800353,9.22E+19
9.22E+19,3.76E+11,1640800553,1640800553,9.22E+19
9.22E+19,3.76E+11,1640800739,1640800739,9.22E+19
9.22E+19,3.75E+11,1640804173,1640804173,9.22E+19
9.22E+19,3.75E+11,1640804416,1640804416,9.22E+19
9.22E+19,3.73E+11,1640806731,1640806731,9.22E+19
9.22E+19,3.73E+11,1640807712,1640807712,9.22E+19
9.22E+19,3.75E+11,1640810080,1640810080,9.22E+19
9.22E+19,3.75E+11,1640811337,1640811337,9.22E+19
9.22E+19,3.73E+11,1640812031,1640812031,9.22E+19
9.22E+19,3.73E+11,1640815067,1640815067,9.22E+19
9.22E+19,3.72E+11,1640815106,1640815106,9.22E+19
9.22E+19,3.75E+11,1640817646,1640817646,9.22E+19
9.22E+19,3.73E+11,1640818534,1640818534,9.22E+19
9.22E+19,3.71E+11,1640819804,1640819804,9.22E+19
9.22E+19,3.68E+11,1640820316,1640820316,9.22E+19
9.22E+19,3.65E+11,1640820350,1640820350,9.22E+19
9.22E+19,3.63E+11,1640821394,1640821394,9.22E+19
9.22E+19,3.63E+11,1640822173,1640822173,9.22E+19
9.22E+19,3.63E+11,1640822501,1640822501,9.22E+19
9.22E+19,3.61E+11,1640823672,1640823672,9.22E+19
9.22E+19,3.64E+11,1640824017,1640824017,9.22E+19
9.22E+19,3.66E+11,1640824395,1640824395,9.22E+19
9.22E+19,3.66E+11,1640825929,1640825929,9.22E+19
9.22E+19,3.66E+11,1640829438,1640829438,9.22E+19
9.22E+19,3.66E+11,1640829829,1640829829,9.22E+19
9.22E+19,3.64E+11,1640830146,1640830146,9.22E+19
9.22E+19,3.65E+11,1640832919,1640832919,9.22E+19
9.22E+19,3.66E+11,1640836499,1640836499,9.22E+19
9.22E+19,3.68E+11,1640837945,1640837945,9.22E+19
9.22E+19,3.67E+11,1640840104,1640840104,9.22E+19
9.22E+19,3.67E+11,1640843735,1640843735,9.22E+19
9.22E+19,3.69E+11,1640846461,1640846461,9.22E+19
9.22E+19,3.70E+11,1640847307,1640847307,9.22E+19
9.22E+19,3.72E+11,1640849632,1640849632,9.22E+19
9.22E+19,3.71E+11,1640850919,1640850919,9.22E+19
9.22E+19,3.72E+11,1640851483,1640851483,9.22E+19
9.22E+19,3.72E+11,1640852158,1640852158,9.22E+19
9.22E+19,3.70E+11,1640853282,1640853282,9.22E+19
9.22E+19,3.70E+11,1640854516,1640854516,9.22E+19
9.22E+19,3.69E+11,1640858139,1640858139,9.22E+19
9.22E+19,3.70E+11,1640861763,1640861763,9.22E+19
9.22E+19,3.72E+11,1640864595,1640864595,9.22E+19
9.22E+19,3.74E+11,1640864930,1640864930,9.22E+19
9.22E+19,3.74E+11,1640865407,1640865407,9.22E+19
9.22E+19,3.75E+11,1640868918,1640868918,9.22E+19
9.22E+19,3.73E+11,1640872211,1640872211,9.22E+19
9.22E+19,3.73E+11,1640872514,1640872514,9.22E+19
9.22E+19,3.71E+11,1640876127,1640876127,9.22E+19
9.22E+19,3.72E+11,1640879712,1640879712,9.22E+19
9.22E+19,3.74E+11,1640881932,1640881932,9.22E+19
9.22E+19,3.76E+11,1640883400,1640883400,9.22E+19
9.22E+19,3.74E+11,1640886936,1640886936,9.22E+19
9.22E+19,3.75E+11,1640890612,1640890612,9.22E+19
9.22E+19,3.77E+11,1640894122,1640894122,9.22E+19
9.22E+19,3.76E+11,1640894192,1640894192,9.22E+19
9.22E+19,3.74E+11,1640897249,1640897249,9.22E+19
9.22E+19,3.73E+11,1640897725,1640897725,9.22E+19
9.22E+19,3.74E+11,1640901314,1640901314,9.22E+19
9.22E+19,3.74E+11,1640901862,1640901862,9.22E+19
9.22E+19,3.72E+11,1640903931,1640903931,9.22E+19
9.22E+19,3.70E+11,1640904261,1640904261,9.22E+19
9.22E+19,3.70E+11,1640904936,1640904936,9.22E+19
9.22E+19,3.71E+11,1640908571,1640908571,9.22E+19
9.22E+19,3.71E+11,1640908592,1640908592,9.22E+19
9.22E+19,3.73E+11,1640909676,1640909676,9.22E+19
9.22E+19,3.71E+11,1640910583,1640910583,9.22E+19
9.22E+19,3.71E+11,1640912124,1640912124,9.22E+19
9.22E+19,3.73E+11,1640914309,1640914309,9.22E+19
9.22E+19,3.73E+11,1640915735,1640915735,9.22E+19
9.22E+19,3.71E+11,1640917934,1640917934,9.22E+19
9.22E+19,3.72E+11,1640919341,1640919341,9.22E+19
9.22E+19,3.74E+11,1640921948,1640921948,9.22E+19
9.22E+19,3.74E+11,1640923034,1640923034,9.22E+19
9.22E+19,3.75E+11,1640926515,1640926515,9.22E+19
9.22E+19,3.75E+11,1640930116,1640930116,9.22E+19
9.22E+19,3.74E+11,1640933721,1640933721,9.22E+19
9.22E+19,3.72E+11,1640935854,1640935854,9.22E+19
9.22E+19,3.70E+11,1640936739,1640936739,9.22E+19
9.22E+19,3.70E+11,1640937316,1640937316,9.22E+19
9.22E+19,3.71E+11,1640937741,1640937741,9.22E+19
9.22E+19,3.74E+11,1640939168,1640939168,9.22E+19
9.22E+19,3.76E+11,1640939251,1640939251,9.22E+19
9.22E+19,3.78E+11,1640939765,1640939765,9.22E+19
9.22E+19,3.81E+11,1640940443,1640940443,9.22E+19
9.22E+19,3.80E+11,1640940930,1640940930,9.22E+19
9.22E+19,3.79E+11,1640944502,1640944502,9.22E+19
9.22E+19,3.80E+11,1640948091,1640948091,9.22E+19
9.22E+19,3.80E+11,1640948157,1640948157,9.22E+19
9.22E+19,3.80E+11,1640948198,1640948198,9.22E+19
9.22E+19,3.78E+11,1640951730,1640951730,9.22E+19
9.22E+19,3.79E+11,1640955304,1640955304,9.22E+19
9.22E+19,3.80E+11,1640958916,1640958916,9.22E+19
9.22E+19,3.80E+11,1640962535,1640962535,9.22E+19
9.22E+19,3.80E+11,1640962608,1640962608,9.22E+19
9.22E+19,3.80E+11,1640962658,1640962658,9.22E+19
9.22E+19,3.78E+11,1640965979,1640965979,9.22E+19
9.22E+19,3.78E+11,1640966229,1640966229,9.22E+19
9.22E+19,3.76E+11,1640969764,1640969764,9.22E+19
9.22E+19,3.76E+11,1640969913,1640969913,9.22E+19
9.22E+19,3.76E+11,1640969938,1640969938,9.22E+19
9.22E+19,3.74E+11,1640971262,1640971262,9.22E+19
9.22E+19,3.72E+11,1640972004,1640972004,9.22E+19
9.22E+19,3.72E+11,1640973329,1640973329,9.22E+19
9.22E+19,3.71E+11,1640976916,1640976916,9.22E+19
9.22E+19,3.68E+11,1640978331,1640978331,9.22E+19
9.22E+19,3.67E+11,1640978697,1640978697,9.22E+19
9.22E+19,3.65E+11,1640980155,1640980155,9.22E+19
9.22E+19,3.64E+11,1640980525,1640980525,9.22E+19
9.22E+19,3.66E+11,1640981308,1640981308,9.22E+19
9.22E+19,3.65E+11,1640984111,1640984111,9.22E+19
9.22E+19,3.67E+11,1640986449,1640986449,9.22E+19
9.22E+19,3.68E+11,1640987791,1640987791,9.22E+19
9.22E+19,3.68E+11,1640987975,1640987975,9.22E+19
9.22E+19,3.70E+11,1640988874,1640988874,9.22E+19
9.22E+19,3.68E+11,1640990836,1640990836,9.22E+19
9.22E+19,3.69E+11,1640991311,1640991311,9.22E+19
9.22E+19,3.69E+11,1640994992,1640994992,9.22E+19
9.22E+19,3.70E+11,1640997565,1640997565,9.22E+19
9.22E+19,3.72E+11,1640998462,1640998462,9.22E+19
9.22E+19,3.72E+11,1640998561,1640998561,9.22E+19
9.22E+19,3.72E+11,1640999345,1640999345,9.22E+19
9.22E+19,3.74E+11,1641000125,1641000125,9.22E+19
9.22E+19,3.73E+11,1641002189,1641002189,9.22E+19
9.22E+19,3.73E+11,1641002323,1641002323,9.22E+19
9.22E+19,3.73E+11,1641005750,1641005750,9.22E+19
9.22E+19,3.73E+11,1641009314,1641009314,9.22E+19
9.22E+19,3.72E+11,1641012902,1641012902,9.22E+19
9.22E+19,3.72E+11,1641013116,1641013116,9.22E+19
